Scotland  UK,600,Shandwick Place,17/06/2018,17/06/2018 17:31:55,17/06/2018 19:35:54,7439,17/06/2018 17:52:31,17/06/2018 18:58:12,17/06/2018 19:07:57,17/06/2018 19:14:42,405,17/06/2018 19:16:11,17/06/2018 19:21:44,333,D2.4.50
England  UK,601,Felixstowe,17/06/2018,17/06/2018 17:10:26,17/06/2018 18:13:04,3758,17/06/2018 17:31:29,17/06/2018 17:56:51,17/06/2018 18:00:06,17/06/2018 18:04:11,245,17/06/2018 18:04:38,17/06/2018 18:07:03,145,D2.4.50
England  UK,602,Fulham,17/06/2018,17/06/2018 17:15:15,17/06/2018 18:37:59,4964,17/06/2018 17:53:00,17/06/2018 18:08:05,17/06/2018 18:11:11,17/06/2018 18:15:20,249,17/06/2018 18:15:39,17/06/2018 18:18:05,146,D2.4.50
England  UK,603,Nantwich,17/06/2018,17/06/2018 16:14:17,0,0,17/06/2018 16:35:10,0,17/06/2018 16:37:25,17/06/2018 16:41:18,233,0,0,0,D2.4.50
England  UK,604,Stowmarket,17/06/2018,17/06/2018 16:22:42,17/06/2018 18:47:48,8706,17/06/2018 16:43:32,17/06/2018 17:33:51,17/06/2018 17:39:56,17/06/2018 17:43:45,229,17/06/2018 17:44:26,17/06/2018 17:47:40,194,D2.4.50
England  UK,605,Borehamwood,17/06/2018,17/06/2018 17:01:02,0,0,17/06/2018 17:21:47,0,17/06/2018 17:25:02,17/06/2018 17:33:22,500,0,0,0,D2.4.50
Scotland  UK,612,Dumbarton,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,613,Egham,17/06/2018,17/06/2018 17:12:29,17/06/2018 18:14:38,3729,17/06/2018 17:37:20,17/06/2018 17:49:27,17/06/2018 17:51:23,17/06/2018 17:55:27,244,17/06/2018 17:55:39,17/06/2018 17:58:02,143,D2.4.50
England  UK,614,Greenford,17/06/2018,17/06/2018 17:25:41,17/06/2018 18:34:40,4139,17/06/2018 18:06:12,17/06/2018 18:20:34,17/06/2018 18:23:29,17/06/2018 18:27:08,219,17/06/2018 18:27:29,17/06/2018 18:29:46,137,D2.4.50
England  UK,615,New Malden,17/06/2018,17/06/2018 16:16:23,0,0,17/06/2018 16:37:12,0,17/06/2018 16:44:18,17/06/2018 16:48:58,280,0,0,0,D2.4.50
England  UK,616,Driffield,17/06/2018,17/06/2018 16:10:35,0,0,17/06/2018 16:31:42,0,17/06/2018 16:33:47,17/06/2018 16:37:52,245,0,0,0,D2.4.50
England  UK,617,Bilston,17/06/2018,17/06/2018 16:09:02,17/06/2018 17:03:03,3241,17/06/2018 16:38:57,17/06/2018 16:50:05,17/06/2018 16:52:11,17/06/2018 16:56:05,234,17/06/2018 16:56:22,17/06/2018 16:58:34,132,D2.4.50
Northern Ireland  UK,618,Abbey Centre,17/06/2018,17/06/2018 17:52:08,0,0,17/06/2018 18:12:55,0,17/06/2018 18:15:00,17/06/2018 18:17:30,150,0,0,0,D2.4.50
Scotland  UK,623,Inverurie,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,624,Guisborough,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,627,Bodmin,17/06/2018,17/06/2018 16:51:09,17/06/2018 18:02:51,4302,17/06/2018 17:13:15,17/06/2018 17:29:51,17/06/2018 17:33:07,17/06/2018 17:37:00,233,17/06/2018 17:37:10,17/06/2018 17:39:08,118,D2.4.50
Wales  UK,629,Albany Road,17/06/2018,17/06/2018 16:13:16,17/06/2018 18:55:19,9723,17/06/2018 16:34:05,17/06/2018 17:42:29,17/06/2018 17:49:15,17/06/2018 17:54:14,299,17/06/2018 17:54:23,17/06/2018 17:57:47,204,D2.4.50
England  UK,630,Waltham Cross,17/06/2018,17/06/2018 16:05:54,17/06/2018 16:47:14,2480,17/06/2018 16:26:57,17/06/2018 16:39:45,17/06/2018 16:41:21,17/06/2018 16:43:54,153,0,0,0,D2.4.50
England  UK,1803,Belle Vale,17/06/2018,17/06/2018 16:21:40,17/06/2018 17:07:14,2734,17/06/2018 16:49:07,17/06/2018 17:00:39,17/06/2018 17:01:45,17/06/2018 17:04:19,154,0,0,0,D2.4.50
England  UK,638,Morley,17/06/2018,17/06/2018 17:24:49,17/06/2018 19:10:39,6350,17/06/2018 17:59:40,17/06/2018 18:19:41,17/06/2018 18:22:56,17/06/2018 18:27:20,264,17/06/2018 18:28:21,17/06/2018 18:31:00,159,D2.4.50
England  UK,640,Uckfield,17/06/2018,17/06/2018 16:30:21,17/06/2018 17:38:42,4101,17/06/2018 17:04:30,17/06/2018 17:14:32,17/06/2018 17:17:07,17/06/2018 17:21:16,249,17/06/2018 17:21:34,17/06/2018 17:23:56,142,D2.4.50
England  UK,641,Bridport,17/06/2018,17/06/2018 15:01:00,0,0,17/06/2018 15:30:33,0,17/06/2018 15:32:28,17/06/2018 15:36:43,255,0,0,0,D2.4.50
England  UK,642,Kirkby,17/06/2018,17/06/2018 16:06:41,17/06/2018 17:09:16,3755,17/06/2018 16:38:31,17/06/2018 16:53:22,17/06/2018 16:56:38,17/06/2018 17:00:51,253,17/06/2018 17:01:19,17/06/2018 17:04:03,164,D2.4.50
Scotland  UK,643,Arbroath,17/06/2018,17/06/2018 17:34:09,17/06/2018 19:36:37,7348,17/06/2018 18:12:10,17/06/2018 18:30:37,17/06/2018 18:34:32,17/06/2018 18:38:38,246,17/06/2018 18:38:48,17/06/2018 18:41:00,132,D2.4.50
England  UK,644,Consett,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,645,Witham,17/06/2018,17/06/2018 16:23:43,17/06/2018 17:52:37,5334,17/06/2018 16:44:19,17/06/2018 17:31:10,17/06/2018 17:37:15,17/06/2018 17:41:35,260,17/06/2018 17:42:15,17/06/2018 17:45:07,172,D2.4.50
England  UK,656,Grays,17/06/2018,17/06/2018 16:35:42,17/06/2018 19:13:57,9495,17/06/2018 16:56:33,17/06/2018 17:56:18,17/06/2018 18:05:04,17/06/2018 18:09:29,265,17/06/2018 18:10:16,17/06/2018 18:13:43,207,D2.4.50
Wales  UK,657,Brecon,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Wales  UK,658,Morriston,17/06/2018,17/06/2018 15:09:51,17/06/2018 16:04:25,3274,17/06/2018 15:40:47,17/06/2018 15:51:33,17/06/2018 15:53:49,17/06/2018 15:57:22,213,17/06/2018 15:57:43,17/06/2018 15:59:45,122,D2.4.50
England  UK,659,Barkingside,17/06/2018,17/06/2018 16:13:57,17/06/2018 17:29:13,4516,17/06/2018 16:46:05,17/06/2018 17:04:09,17/06/2018 17:06:34,17/06/2018 17:10:39,245,17/06/2018 17:11:04,17/06/2018 17:13:23,139,D2.4.50
Wales  UK,660,Pembroke Dock,17/06/2018,0,0,0,0,0,18/06/2018 09:48:43,18/06/2018 09:51:12,149,0,0,0,D2.4.50
Scotland  UK,661,Glasgow Forge,17/06/2018,17/06/2018 18:05:24,17/06/2018 19:18:42,4398,17/06/2018 18:26:18,17/06/2018 18:44:06,17/06/2018 18:46:51,17/06/2018 18:50:34,223,17/06/2018 18:50:56,17/06/2018 18:53:33,157,D2.4.50
England  UK,662,East Dereham,17/06/2018,17/06/2018 16:17:03,17/06/2018 17:22:53,3950,17/06/2018 16:52:42,17/06/2018 17:08:21,17/06/2018 17:11:16,17/06/2018 17:15:11,235,17/06/2018 17:15:34,17/06/2018 17:17:56,142,D2.4.50
England  UK,664,Hucknall,17/06/2018,17/06/2018 16:04:26,17/06/2018 16:57:10,3164,17/06/2018 16:25:28,17/06/2018 16:42:03,17/06/2018 16:44:08,0,0,17/06/2018 16:47:43,17/06/2018 16:48:36,53,D2.4.50
England  UK,665,Batley,17/06/2018,17/06/2018 17:10:11,17/06/2018 20:53:12,13381,17/06/2018 17:37:54,17/06/2018 17:52:48,17/06/2018 17:55:43,17/06/2018 20:38:21,9758,17/06/2018 20:38:27,17/06/2018 20:41:01,154,D2.4.50
Wales  UK,667,Gorseinon,17/06/2018,17/06/2018 14:10:29,17/06/2018 15:01:06,3037,17/06/2018 14:31:35,17/06/2018 14:47:06,17/06/2018 14:49:42,17/06/2018 14:53:31,229,17/06/2018 14:53:41,17/06/2018 14:56:03,142,D2.4.50
England  UK,669,Wandsworth,17/06/2018,17/06/2018 17:39:16,17/06/2018 19:59:21,8405,17/06/2018 18:00:11,17/06/2018 19:28:30,17/06/2018 19:40:06,17/06/2018 19:44:20,254,17/06/2018 19:45:31,17/06/2018 19:48:54,203,D2.4.50
England  UK,670,Brighouse,17/06/2018,17/06/2018 16:12:46,17/06/2018 17:17:01,3855,17/06/2018 16:45:50,17/06/2018 17:00:24,17/06/2018 17:03:39,17/06/2018 17:07:52,253,17/06/2018 17:08:26,17/06/2018 17:11:04,158,D2.4.50
England  UK,671,Chester Le Street,17/06/2018,17/06/2018 17:09:32,17/06/2018 18:12:53,3801,17/06/2018 17:41:15,17/06/2018 17:57:17,17/06/2018 17:59:43,17/06/2018 18:03:47,244,17/06/2018 18:03:59,17/06/2018 18:06:11,132,D2.4.50
England  UK,672,Ringwood,17/06/2018,17/06/2018 16:33:12,17/06/2018 18:05:29,5537,17/06/2018 17:06:04,17/06/2018 17:24:35,17/06/2018 17:27:41,17/06/2018 17:31:45,244,17/06/2018 17:31:58,17/06/2018 17:34:26,148,D2.4.50
England  UK,673,Leatherhead,17/06/2018,17/06/2018 16:33:35,17/06/2018 18:18:26,6291,17/06/2018 16:53:58,17/06/2018 17:57:30,17/06/2018 18:02:56,17/06/2018 18:08:01,305,17/06/2018 18:08:36,17/06/2018 18:12:09,213,D2.4.50
England  UK,674,Cosham,17/06/2018,17/06/2018 16:08:48,17/06/2018 17:18:05,4157,17/06/2018 16:30:44,17/06/2018 16:46:43,17/06/2018 16:51:18,17/06/2018 16:59:47,509,0,0,0,D2.4.50
England  UK,675,Ryde,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Scotland  UK,678,Oban,17/06/2018,17/06/2018 16:07:24,17/06/2018 17:10:16,3772,17/06/2018 16:28:15,17/06/2018 16:42:07,17/06/2018 16:44:22,17/06/2018 16:48:21,239,17/06/2018 16:48:28,17/06/2018 16:50:46,138,D2.4.50
England  UK,679,Cirencester,17/06/2018,17/06/2018 16:09:05,17/06/2018 17:07:50,3525,17/06/2018 16:43:08,17/06/2018 16:54:34,17/06/2018 16:57:10,17/06/2018 17:01:08,238,17/06/2018 17:01:16,17/06/2018 17:03:26,130,D2.4.50
England  UK,681,Skipton,17/06/2018,17/06/2018 16:39:18,0,0,17/06/2018 17:01:11,0,17/06/2018 17:09:38,17/06/2018 17:14:37,299,0,0,0,D2.4.50
England  UK,682,Wetherby,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,684,Newton Aycliffe,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,686,London Wall,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,687,Louth,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,688,Uttoxeter,17/06/2018,17/06/2018 16:25:48,17/06/2018 17:51:46,5158,17/06/2018 17:04:34,17/06/2018 17:17:51,17/06/2018 17:20:27,17/06/2018 17:24:41,254,17/06/2018 17:24:58,17/06/2018 17:28:07,189,D2.4.50
England  UK,691,Gateshead,17/06/2018,17/06/2018 11:12:28,0,0,17/06/2018 11:33:17,0,17/06/2018 13:02:52,17/06/2018 13:06:04,192,0,0,0,D2.4.50
England  UK,693,Winsford,17/06/2018,17/06/2018 16:20:34,17/06/2018 17:57:15,5801,17/06/2018 16:41:11,17/06/2018 17:24:21,17/06/2018 17:31:07,17/06/2018 17:37:32,385,17/06/2018 17:38:08,17/06/2018 17:43:17,309,D2.4.50
England  UK,695,Rayleigh,17/06/2018,17/06/2018 16:14:28,0,0,17/06/2018 16:35:23,0,17/06/2018 16:37:08,17/06/2018 16:40:21,193,0,0,0,D2.4.50
England  UK,696,Hayes,17/06/2018,17/06/2018 16:29:52,17/06/2018 17:46:49,4617,17/06/2018 17:05:44,17/06/2018 17:28:59,17/06/2018 17:33:14,17/06/2018 17:37:28,254,17/06/2018 17:37:40,17/06/2018 17:40:31,171,D2.4.50
Wales  UK,736,Prestatyn,17/06/2018,17/06/2018 16:19:21,17/06/2018 17:54:00,5679,17/06/2018 16:40:06,17/06/2018 17:30:59,17/06/2018 17:37:25,17/06/2018 17:41:24,239,17/06/2018 17:42:04,17/06/2018 17:45:15,191,D2.4.50
England  UK,737,Bethnal Green,17/06/2018,17/06/2018 17:11:52,17/06/2018 18:22:14,4222,17/06/2018 17:44:35,17/06/2018 17:58:49,17/06/2018 18:01:34,17/06/2018 18:05:34,240,17/06/2018 18:06:04,17/06/2018 18:08:24,140,D2.4.50
England  UK,738,Richmond,17/06/2018,17/06/2018 17:51:45,17/06/2018 20:47:44,10559,17/06/2018 18:12:42,17/06/2018 19:23:00,17/06/2018 19:32:26,17/06/2018 19:36:36,250,17/06/2018 19:37:20,17/06/2018 19:40:41,201,D2.4.50
England  UK,740,Ripon,17/06/2018,17/06/2018 16:22:03,17/06/2018 18:03:44,6101,17/06/2018 16:43:52,17/06/2018 17:40:34,17/06/2018 17:46:20,17/06/2018 17:50:49,269,17/06/2018 17:51:23,17/06/2018 17:54:43,200,D2.4.50
England  UK,741,Harpurhey,17/06/2018,17/06/2018 16:08:55,17/06/2018 17:20:10,4275,17/06/2018 16:40:06,17/06/2018 16:56:50,17/06/2018 16:59:26,17/06/2018 17:03:24,238,17/06/2018 17:03:31,17/06/2018 17:05:37,126,D2.4.50
Wales  UK,749,Ammanford,17/06/2018,17/06/2018 16:21:10,17/06/2018 17:54:34,5604,17/06/2018 16:42:46,17/06/2018 17:26:11,17/06/2018 17:32:47,17/06/2018 17:39:06,379,17/06/2018 17:39:36,17/06/2018 17:44:27,291,D2.4.50
England  UK,751,Shepherds Bush,17/06/2018,17/06/2018 17:35:55,0,0,17/06/2018 18:01:48,0,17/06/2018 18:03:03,17/06/2018 18:06:42,219,0,0,0,D2.4.50
England  UK,752,Bideford,17/06/2018,17/06/2018 17:03:19,17/06/2018 18:11:02,4063,17/06/2018 17:24:35,17/06/2018 17:44:18,17/06/2018 17:47:23,17/06/2018 17:51:32,249,17/06/2018 17:51:47,17/06/2018 17:54:21,154,D2.4.50
England  UK,753,Seaford,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,755,Allerton Road,17/06/2018,17/06/2018 17:06:36,0,0,17/06/2018 17:43:37,0,17/06/2018 17:45:42,17/06/2018 17:49:50,248,0,0,0,D2.4.50
England  UK,757,Fallowfield,17/06/2018,17/06/2018 16:07:05,17/06/2018 17:20:25,4400,17/06/2018 16:28:14,17/06/2018 16:44:07,17/06/2018 16:46:33,17/06/2018 16:50:12,219,17/06/2018 16:50:42,17/06/2018 16:52:44,122,D2.4.50
England  UK,758,Oxford,17/06/2018,17/06/2018 18:26:12,17/06/2018 20:02:43,5791,17/06/2018 19:09:05,17/06/2018 19:32:21,17/06/2018 19:35:46,17/06/2018 19:40:00,254,17/06/2018 19:40:55,17/06/2018 19:43:16,141,D2.4.50
England  UK,777,Didcot,17/06/2018,17/06/2018 16:28:28,17/06/2018 18:19:07,6639,17/06/2018 17:00:16,17/06/2018 17:23:32,17/06/2018 17:26:58,17/06/2018 17:31:14,256,17/06/2018 17:31:25,17/06/2018 17:34:13,168,D2.4.50
England  UK,778,Chesham,17/06/2018,17/06/2018 16:17:03,17/06/2018 17:12:55,3352,17/06/2018 16:38:11,17/06/2018 16:52:11,17/06/2018 16:54:16,17/06/2018 16:57:55,219,17/06/2018 16:58:07,17/06/2018 17:00:23,136,D2.4.50
England  UK,779,Walworth Road,17/06/2018,17/06/2018 17:46:41,17/06/2018 19:06:02,4761,17/06/2018 18:25:28,17/06/2018 18:37:06,17/06/2018 18:40:11,17/06/2018 18:44:20,249,17/06/2018 18:44:30,17/06/2018 18:47:07,157,D2.4.50
England  UK,780,Rustington,17/06/2018,17/06/2018 17:28:45,17/06/2018 19:58:01,8956,17/06/2018 17:50:26,17/06/2018 18:51:56,17/06/2018 19:00:22,17/06/2018 19:04:22,240,17/06/2018 19:05:51,17/06/2018 19:09:29,218,D2.4.50
England  UK,782,Newquay,17/06/2018,17/06/2018 16:04:43,17/06/2018 17:00:00,3317,17/06/2018 16:25:55,17/06/2018 16:45:11,17/06/2018 16:47:46,17/06/2018 16:51:56,250,17/06/2018 16:52:11,17/06/2018 16:54:38,147,D2.4.50
England  UK,784,Hoddesdon,17/06/2018,17/06/2018 17:37:25,17/06/2018 18:49:46,4341,17/06/2018 18:09:25,17/06/2018 18:26:32,17/06/2018 18:29:17,17/06/2018 18:33:26,249,17/06/2018 18:33:33,17/06/2018 18:36:11,158,D2.4.50
England  UK,785,Morden,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,789,Haywards Heath,17/06/2018,17/06/2018 16:57:38,0,0,17/06/2018 17:18:42,0,17/06/2018 17:21:37,17/06/2018 17:25:42,245,0,0,0,D2.4.50
England  UK,1799,Bishopsgate,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,545,Twickenham,17/06/2018,17/06/2018 16:12:14,0,0,17/06/2018 16:33:12,0,17/06/2018 16:34:47,17/06/2018 16:39:09,262,0,0,0,D2.4.50
Scotland  UK,1802,Forfar,17/06/2018,17/06/2018 16:29:21,17/06/2018 17:51:35,4934,17/06/2018 16:50:25,17/06/2018 17:18:53,17/06/2018 17:21:58,17/06/2018 17:25:19,201,17/06/2018 17:25:56,17/06/2018 17:27:31,95,D2.4.50
England  UK,694,Shipley,17/06/2018,17/06/2018 16:10:00,0,0,17/06/2018 16:30:52,0,17/06/2018 16:33:28,17/06/2018 16:37:37,249,0,0,0,D2.4.50
England  UK,742,Fakenham,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,748,Bedworth,17/06/2018,0,0,0,0,0,18/06/2018 09:54:29,18/06/2018 09:57:12,163,0,0,0,D2.4.50
England  UK,781,Morecambe,17/06/2018,17/06/2018 16:07:56,17/06/2018 17:21:54,4438,17/06/2018 16:38:02,17/06/2018 16:54:14,17/06/2018 16:57:29,17/06/2018 17:01:28,239,17/06/2018 17:01:34,17/06/2018 17:04:04,150,D2.4.50
England  UK,786,Berwick,17/06/2018,17/06/2018 16:06:17,17/06/2018 16:57:46,3089,17/06/2018 16:27:14,17/06/2018 16:43:19,17/06/2018 16:45:44,17/06/2018 16:49:48,244,17/06/2018 16:50:09,17/06/2018 16:52:43,154,D2.4.50
England  UK,788,Islington,17/06/2018,17/06/2018 17:27:41,17/06/2018 18:43:08,4527,17/06/2018 18:02:45,17/06/2018 18:25:16,17/06/2018 18:28:51,17/06/2018 18:33:20,269,17/06/2018 18:33:55,17/06/2018 18:37:00,185,D2.4.50
England  UK,790,Totton,17/06/2018,17/06/2018 16:51:05,17/06/2018 18:41:24,6619,17/06/2018 17:21:59,17/06/2018 18:00:16,17/06/2018 18:03:42,17/06/2018 18:07:55,253,17/06/2018 18:08:42,17/06/2018 18:11:41,179,D2.4.50
England  UK,791,Thetford,17/06/2018,17/06/2018 16:06:18,0,0,17/06/2018 16:33:57,0,17/06/2018 16:36:23,17/06/2018 16:40:59,276,0,0,0,D2.4.50
England  UK,792,Deal,17/06/2018,17/06/2018 16:08:20,17/06/2018 17:21:36,4396,17/06/2018 16:44:16,17/06/2018 16:58:54,17/06/2018 17:01:29,17/06/2018 17:05:28,239,17/06/2018 17:05:41,17/06/2018 17:08:16,155,D2.4.50
England  UK,793,Victoria Street,17/06/2018,17/06/2018 17:46:52,17/06/2018 18:53:56,4024,17/06/2018 18:08:48,17/06/2018 18:34:10,17/06/2018 18:38:45,17/06/2018 18:42:44,239,17/06/2018 18:44:31,17/06/2018 18:47:16,165,D2.4.50
England  UK,795,Burnham0On0Sea,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,796,Gainsborough,17/06/2018,17/06/2018 17:59:27,17/06/2018 18:51:41,3134,17/06/2018 18:20:29,17/06/2018 18:35:43,17/06/2018 18:38:59,17/06/2018 18:42:59,240,17/06/2018 18:43:29,17/06/2018 18:46:24,175,D2.4.50
England  UK,797,Billericay,17/06/2018,17/06/2018 16:14:15,17/06/2018 17:22:33,4098,17/06/2018 16:47:17,17/06/2018 17:01:58,17/06/2018 17:04:34,17/06/2018 17:08:49,255,17/06/2018 17:08:58,17/06/2018 17:11:25,147,D2.4.50
England  UK,798,East Grinstead,17/06/2018,17/06/2018 16:07:31,17/06/2018 17:24:37,4626,17/06/2018 16:28:26,17/06/2018 16:45:52,17/06/2018 16:48:28,17/06/2018 16:52:31,243,17/06/2018 16:52:42,17/06/2018 16:55:03,141,D2.4.50
England  UK,811,Penge,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,812,Beckenham,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,808,Erith,17/06/2018,17/06/2018 16:17:07,17/06/2018 17:05:18,2891,17/06/2018 16:38:11,17/06/2018 16:51:58,17/06/2018 16:54:13,17/06/2018 16:57:57,224,17/06/2018 16:58:16,17/06/2018 17:00:33,137,D2.4.50
England  UK,801,Swadlincote,17/06/2018,17/06/2018 16:09:58,17/06/2018 17:24:36,4478,17/06/2018 16:30:57,17/06/2018 16:52:52,17/06/2018 16:55:57,17/06/2018 17:00:21,264,17/06/2018 17:00:32,17/06/2018 17:03:12,160,D2.4.50
England  UK,822,Edmonton Green,17/06/2018,17/06/2018 17:10:28,17/06/2018 18:06:48,3380,17/06/2018 17:31:28,17/06/2018 17:46:37,17/06/2018 17:49:52,17/06/2018 17:54:12,260,17/06/2018 17:54:36,17/06/2018 17:57:25,169,D2.4.50
England  UK,831,Caterham,17/06/2018,17/06/2018 16:21:04,17/06/2018 17:38:08,4624,17/06/2018 16:44:05,17/06/2018 17:09:01,17/06/2018 17:11:56,17/06/2018 17:16:05,249,17/06/2018 17:16:30,17/06/2018 17:19:19,169,D2.4.50
England  UK,809,North Finchley,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,813,Gillingham,17/06/2018,17/06/2018 16:12:00,17/06/2018 17:34:14,4934,17/06/2018 16:55:04,17/06/2018 17:06:46,17/06/2018 17:09:12,17/06/2018 17:13:10,238,17/06/2018 17:13:17,17/06/2018 17:15:20,123,D2.4.50
England  UK,829,Belper,17/06/2018,17/06/2018 16:11:38,0,0,17/06/2018 16:32:43,0,17/06/2018 16:35:48,17/06/2018 16:40:01,253,0,0,0,D2.4.50
England  UK,837,Formby,17/06/2018,17/06/2018 16:13:55,0,0,17/06/2018 16:34:51,0,17/06/2018 16:37:16,17/06/2018 16:41:41,265,0,0,0,D2.4.50
Scotland  UK,835,Highlands,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,842,Hessle,17/06/2018,17/06/2018 16:10:09,0,0,17/06/2018 16:31:06,0,17/06/2018 16:33:51,17/06/2018 16:37:55,244,0,0,0,D2.4.50
England  UK,816,Mexborough,17/06/2018,17/06/2018 17:01:32,17/06/2018 18:05:24,3832,17/06/2018 17:33:10,17/06/2018 17:49:10,17/06/2018 17:52:45,17/06/2018 17:56:54,249,17/06/2018 17:57:00,17/06/2018 17:59:35,155,D2.4.50
England  UK,830,Newtown,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Wales  UK,1516,Penarth,17/06/2018,17/06/2018 16:12:23,0,0,17/06/2018 16:33:40,0,17/06/2018 16:36:56,17/06/2018 16:41:11,255,0,0,0,D2.4.50
Wales  UK,838,Maesteg,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,836,South Harrow,17/06/2018,17/06/2018 17:42:24,17/06/2018 18:33:18,3054,17/06/2018 18:03:24,17/06/2018 18:15:04,17/06/2018 18:17:59,17/06/2018 18:22:26,267,17/06/2018 18:22:34,17/06/2018 18:25:13,159,D2.4.50
England  UK,1517,Bearwood,17/06/2018,17/06/2018 17:06:29,0,0,17/06/2018 17:45:22,0,17/06/2018 17:48:08,17/06/2018 17:52:17,249,0,0,0,D2.4.50
England  UK,1502,Brunswick,17/06/2018,17/06/2018 18:09:16,17/06/2018 19:12:26,3790,17/06/2018 18:30:14,17/06/2018 18:48:51,17/06/2018 18:52:06,17/06/2018 18:56:10,244,17/06/2018 18:56:46,17/06/2018 18:59:20,154,D2.4.50
England  UK,1508,Otley,17/06/2018,17/06/2018 16:06:40,17/06/2018 17:00:06,3206,17/06/2018 16:27:49,17/06/2018 16:44:51,17/06/2018 16:47:26,17/06/2018 16:51:25,239,17/06/2018 16:51:37,17/06/2018 16:54:29,172,D2.4.50
England  UK,1518,Rugeley,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,1528,Lower Earley 2 ,17/06/2018,17/06/2018 16:42:14,17/06/2018 17:35:44,3210,17/06/2018 17:03:12,17/06/2018 17:17:59,17/06/2018 17:20:44,17/06/2018 17:24:59,255,17/06/2018 17:25:25,17/06/2018 17:27:53,148,D2.4.50
England  UK,1527,Clevedon,17/06/2018,17/06/2018 16:26:33,17/06/2018 17:23:13,3400,17/06/2018 16:47:28,17/06/2018 17:07:53,17/06/2018 17:10:48,17/06/2018 17:14:57,249,17/06/2018 17:15:13,17/06/2018 17:18:00,167,D2.4.50
England  UK,1524,Ruislip,17/06/2018,17/06/2018 17:10:02,0,0,17/06/2018 17:42:41,0,17/06/2018 17:45:07,17/06/2018 17:49:06,239,0,0,0,D2.4.50
England  UK,1532,Leominster,17/06/2018,17/06/2018 16:07:07,17/06/2018 16:59:56,3169,17/06/2018 16:28:12,17/06/2018 16:40:44,17/06/2018 16:43:40,17/06/2018 16:48:09,269,17/06/2018 16:48:21,17/06/2018 16:51:01,160,D2.4.50
Scotland  UK,1537,Musselburgh,17/06/2018,17/06/2018 17:30:53,17/06/2018 18:50:29,4776,17/06/2018 18:00:46,17/06/2018 18:17:21,17/06/2018 18:20:26,17/06/2018 18:24:59,273,17/06/2018 18:25:13,17/06/2018 18:27:48,155,D2.4.50
England  UK,1525,Palmers Green,17/06/2018,17/06/2018 17:05:37,17/06/2018 18:12:16,3999,17/06/2018 17:29:30,17/06/2018 17:47:57,17/06/2018 17:50:42,17/06/2018 17:55:14,272,17/06/2018 17:55:35,17/06/2018 17:58:02,147,D2.4.50
Northern Ireland  UK,1540,Omagh,17/06/2018,17/06/2018 17:15:15,17/06/2018 18:16:45,3690,17/06/2018 17:46:07,17/06/2018 18:01:24,17/06/2018 18:04:19,17/06/2018 18:09:05,286,17/06/2018 18:09:14,17/06/2018 18:11:42,148,D2.4.50
England  UK,1546,Melksham,17/06/2018,17/06/2018 17:06:21,17/06/2018 17:56:30,3009,17/06/2018 17:27:18,17/06/2018 17:41:33,17/06/2018 17:44:18,17/06/2018 17:49:15,297,17/06/2018 17:49:29,17/06/2018 17:51:41,132,D2.4.50
England  UK,1520,Spalding,17/06/2018,17/06/2018 17:12:13,17/06/2018 18:35:38,5005,17/06/2018 17:42:57,17/06/2018 18:01:24,17/06/2018 18:05:19,17/06/2018 18:10:15,296,17/06/2018 18:10:27,17/06/2018 18:13:09,162,D2.4.50
England  UK,1548,Wigston,17/06/2018,17/06/2018 16:22:43,17/06/2018 17:54:14,5491,17/06/2018 16:44:01,17/06/2018 17:03:18,17/06/2018 17:08:54,17/06/2018 17:16:19,445,17/06/2018 17:18:00,17/06/2018 17:25:06,426,D2.4.50
England  UK,1549,Bridgnorth,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
